115944,0.84,0.43,-0.38,-5.98,-5.25,1.65
115964,0.83,0.43,-0.38,-5.62,-6.47,1.04
115984,0.85,0.44,-0.36,-5.68,-5.19,1.71
116004,0.83,0.45,-0.35,-5.07,-8.97,2.38
116024,0.82,0.44,-0.35,-3.85,-6.29,4.27
116044,0.82,0.42,-0.34,-3.78,-4.46,4.94
116064,0.78,0.41,-0.36,-4.15,-4.03,5.62
116084,0.79,0.42,-0.35,-5.49,0.18,7.26
116104,0.80,0.44,-0.37,-6.23,0.61,8.79
116124,0.81,0.45,-0.38,-5.98,1.22,9.46
116144,0.81,0.45,-0.39,-5.86,1.34,8.91
116164,0.80,0.44,-0.40,-6.59,0.79,7.57
116184,0.80,0.44,-0.41,-7.57,0.61,6.47
116204,0.80,0.46,-0.41,-8.73,0.73,4.76
116224,0.79,0.48,-0.41,-8.36,0.18,4.52
116244,0.79,0.49,-0.41,-6.59,-0.49,4.33
116264,0.79,0.50,-0.41,-4.94,-0.98,3.60
116284,0.78,0.49,-0.41,-2.62,-1.71,2.26
116304,0.78,0.47,-0.41,-2.14,-2.69,0.61
116324,0.79,0.48,-0.40,-2.56,-4.03,-2.93
116344,0.79,0.49,-0.40,-3.05,-5.19,-4.52
116364,0.79,0.50,-0.40,-3.23,-6.96,-6.53
116384,0.80,0.51,-0.41,-2.99,-8.91,-10.31
116404,0.79,0.52,-0.41,-2.08,-11.17,-13.43
116424,0.80,0.49,-0.41,-1.16,-14.34,-18.19
116444,0.82,0.49,-0.41,-3.11,-22.09,-32.35
116464,0.82,0.50,-0.40,-4.46,-29.05,-43.88
116484,0.82,0.50,-0.39,-4.39,-35.46,-53.65
116504,0.83,0.48,-0.38,-4.09,-44.56,-68.24
116524,0.86,0.39,-0.33,-3.66,-50.17,-77.21
116544,0.90,0.33,-0.30,-4.27,-55.60,-84.72
116564,0.94,0.22,-0.28,-9.46,-59.63,-86.06
116584,0.91,0.20,-0.20,-12.15,-58.72,-79.16
116604,0.86,0.19,-0.16,-11.78,-52.43,-69.82
116624,0.86,0.17,-0.13,-6.59,-33.02,-51.57
116644,0.93,0.05,-0.13,-4.70,-20.45,-37.11
116664,0.99,0.01,-0.12,-5.31,-8.97,-24.41
116684,1.02,0.01,-0.11,-5.49,-3.36,-10.93
116704,0.99,0.03,-0.12,-5.07,-1.53,-4.52
116724,0.97,0.04,-0.13,-4.15,1.83,0.85
116744,0.96,0.05,-0.13,-2.14,8.97,7.08
116764,0.95,0.06,-0.14,-1.28,13.55,10.99
116784,0.94,0.06,-0.15,-0.43,19.17,16.97
116804,0.95,0.06,-0.17,0.73,32.10,33.14
116824,0.98,0.08,-0.20,0.24,38.15,41.32
116844,0.92,0.10,-0.22,-0.92,40.16,46.33
116864,0.91,0.14,-0.24,-3.30,46.08,59.02
116884,0.95,0.20,-0.27,-3.66,49.26,66.04
116904,0.95,0.25,-0.29,-3.54,48.40,67.08
116924,0.93,0.31,-0.31,-1.71,42.24,63.48
116944,0.88,0.35,-0.35,0.73,37.72,58.72
116964,0.86,0.36,-0.36,1.95,34.24,53.83
116984,0.84,0.37,-0.38,1.95,31.19,46.75
117004,0.85,0.39,-0.39,1.77,29.11,41.87
117024,0.84,0.41,-0.40,1.10,26.12,36.32
117044,0.84,0.43,-0.41,0.00,21.42,29.17
117064,0.82,0.45,-0.42,-0.06,18.07,25.94
117084,0.81,0.46,-0.43,0.06,15.62,23.01
117104,0.80,0.46,-0.44,0.85,12.70,18.86
117124,0.80,0.45,-0.44,0.37,10.38,15.69
117144,0.80,0.46,-0.44,-0.12,8.85,12.45
117164,0.80,0.47,-0.44,0.06,5.86,9.89
117184,0.78,0.47,-0.44,0.92,4.82,9.70
117204,0.78,0.47,-0.44,1.40,4.39,9.52
117224,0.78,0.47,-0.43,2.38,3.85,8.48
117244,0.79,0.45,-0.43,2.38,2.99,6.53
117264,0.79,0.45,-0.42,1.95,1.77,4.52
