1138614,0.86,0.32,-0.40,-0.92,0.92,1.83
1138634,0.87,0.31,-0.40,-1.65,1.83,2.26
1138654,0.87,0.31,-0.40,-2.56,1.34,2.62
1138674,0.87,0.32,-0.39,-2.81,0.61,2.62
1138694,0.85,0.33,-0.39,-1.59,-0.06,2.50
1138714,0.85,0.33,-0.39,-0.85,0.24,2.62
1138734,0.84,0.33,-0.40,-0.18,0.73,3.30
1138754,0.85,0.34,-0.40,0.24,2.56,3.78
1138774,0.85,0.35,-0.40,1.28,2.44,3.91
1138794,0.86,0.35,-0.40,1.95,1.77,3.42
1138814,0.85,0.35,-0.39,3.11,1.59,2.62
1138834,0.85,0.34,-0.39,3.36,1.28,1.40
1138854,0.85,0.34,-0.39,3.17,1.28,0.55
1138874,0.85,0.34,-0.39,2.44,1.77,0.92
1138894,0.85,0.33,-0.39,1.77,1.10,1.40
1138914,0.86,0.33,-0.39,1.40,1.28,1.89
1138934,0.85,0.33,-0.39,0.55,1.53,2.32
1138954,0.83,0.33,-0.38,0.24,2.32,2.62
1138974,0.82,0.33,-0.38,0.12,6.10,7.32
1138994,0.74,0.33,-0.36,0.06,12.51,13.92
1139014,0.72,0.32,-0.36,2.01,23.38,29.48
1139034,0.75,0.30,-0.37,3.30,40.41,53.65
1139054,0.82,0.34,-0.39,3.54,49.80,66.35
1139074,0.73,0.40,-0.41,3.05,52.37,72.14
1139094,0.85,0.43,-0.44,4.09,61.95,83.62
1139114,0.90,0.49,-0.47,7.14,53.65,73.30
1139134,0.87,0.48,-0.49,10.99,42.30,62.32
1139154,0.84,0.49,-0.51,8.97,30.15,43.95
1139174,0.77,0.54,-0.52,4.15,19.59,28.81
1139194,0.72,0.57,-0.54,1.83,10.01,16.30
1139214,0.66,0.58,-0.54,-0.24,0.18,-2.20
1139234,0.61,0.59,-0.54,-1.65,-3.17,-8.36
1139254,0.62,0.57,-0.54,-1.34,-4.46,-12.15
1139274,0.64,0.56,-0.53,-0.79,-6.96,-15.81
1139294,0.69,0.54,-0.52,-0.18,-9.16,-18.31
1139314,0.72,0.53,-0.52,0.24,-12.33,-21.97
1139334,0.72,0.52,-0.51,1.04,-17.46,-27.04
1139354,0.75,0.49,-0.50,1.65,-20.08,-30.09
1139374,0.74,0.49,-0.49,1.40,-22.83,-33.69
1139394,0.74,0.47,-0.48,0.49,-24.78,-36.56
1139414,0.76,0.42,-0.47,0.12,-24.48,-35.34
1139434,0.79,0.42,-0.45,-1.65,-23.80,-35.34
1139454,0.77,0.41,-0.44,-3.78,-23.56,-35.34
1139474,0.80,0.45,-0.44,-2.81,-21.24,-34.00
1139494,0.80,0.40,-0.43,-2.87,-19.10,-37.78
1139514,0.81,0.39,-0.42,-3.23,-18.13,-35.95
1139534,0.79,0.38,-0.41,-3.30,-15.32,-32.71
1139554,0.80,0.36,-0.41,-2.32,-12.21,-27.59
1139574,0.81,0.34,-0.41,-2.26,-8.67,-18.37
1139594,0.84,0.33,-0.41,-2.75,-6.23,-13.24
1139614,0.85,0.32,-0.41,-3.54,-4.52,-9.58
1139634,0.86,0.33,-0.41,-4.70,-3.42,-6.47
1139654,0.86,0.33,-0.40,-4.82,-3.17,-4.70
1139674,0.85,0.32,-0.40,-4.88,-2.99,-3.97
1139694,0.85,0.33,-0.40,-4.70,-3.11,-1.89
1139714,0.85,0.33,-0.40,-4.27,-2.81,-0.37
1139734,0.85,0.33,-0.40,-4.27,-2.69,0.37
1139754,0.84,0.33,-0.40,-3.97,-2.14,0.06
1139774,0.85,0.34,-0.40,-3.72,-1.65,-0.24
1139794,0.85,0.34,-0.40,-3.30,-1.46,-0.98
1139814,0.86,0.34,-0.40,-2.14,-1.83,-1.65
1139834,0.85,0.33,-0.40,-1.28,-2.26,-2.14
1139854,0.85,0.33,-0.39,-0.67,-2.26,-2.08
1139874,0.86,0.32,-0.39,-0.31,-1.89,-1.83
1139894,0.87,0.31,-0.39,-0.31,-2.14,-1.46
1139914,0.87,0.32,-0.39,-0.24,-2.08,-1.22
1139934,0.88,0.32,-0.39,0.37,-2.81,-1.22
