1172614,0.86,0.33,-0.40,-0.18,1.59,2.81
1172634,0.86,0.33,-0.39,-0.18,1.34,2.99
1172654,0.86,0.33,-0.40,0.06,1.04,2.93
1172674,0.85,0.32,-0.39,-0.18,0.61,2.81
1172694,0.85,0.33,-0.39,-0.73,0.67,2.50
1172714,0.85,0.33,-0.39,-0.67,1.10,2.32
1172734,0.86,0.34,-0.39,-0.55,1.46,2.20
1172754,0.86,0.34,-0.39,0.00,1.10,1.71
1172774,0.86,0.34,-0.40,0.67,0.92,0.61
1172794,0.86,0.33,-0.40,0.73,1.04,-0.24
1172814,0.86,0.33,-0.40,0.61,0.79,-0.98
1172834,0.85,0.33,-0.39,0.92,0.55,-0.49
1172854,0.85,0.33,-0.39,0.73,0.37,0.00
1172874,0.86,0.33,-0.39,0.85,0.61,0.55
1172894,0.86,0.33,-0.39,0.73,0.67,0.92
1172914,0.86,0.33,-0.40,0.61,0.61,0.67
1172934,0.86,0.33,-0.39,0.12,0.61,0.24
1172954,0.85,0.33,-0.39,-0.31,0.79,0.49
1172974,0.83,0.32,-0.38,-0.24,1.83,1.59
1172994,0.79,0.32,-0.37,-0.06,4.46,4.76
1173014,0.73,0.32,-0.36,1.16,16.42,20.02
1173034,0.69,0.31,-0.37,4.88,30.88,41.02
1173054,0.79,0.31,-0.37,6.16,48.40,60.91
1173074,0.81,0.29,-0.41,6.47,57.37,79.10
1173094,0.87,0.40,-0.46,10.13,59.88,87.95
1173114,0.90,0.46,-0.47,9.58,56.40,86.55
1173134,0.90,0.52,-0.48,12.27,41.93,69.27
1173154,0.83,0.52,-0.50,16.05,31.19,47.67
1173174,0.79,0.57,-0.50,14.59,23.62,34.42
1173194,0.75,0.55,-0.51,13.67,10.38,9.52
1173214,0.71,0.52,-0.54,11.29,2.38,-3.66
1173234,0.69,0.54,-0.54,6.10,-3.66,-15.08
1173254,0.70,0.55,-0.53,1.65,-14.47,-23.86
1173274,0.73,0.55,-0.52,-0.67,-21.67,-26.12
1173294,0.73,0.54,-0.50,-2.38,-28.08,-28.93
1173314,0.72,0.55,-0.48,-2.32,-35.10,-34.42
1173334,0.71,0.49,-0.47,-3.30,-35.64,-41.26
1173354,0.72,0.41,-0.47,-5.13,-35.10,-43.70
1173374,0.77,0.41,-0.46,-10.93,-32.35,-39.79
1173394,0.82,0.45,-0.40,-11.72,-33.75,-46.08
1173414,0.84,0.44,-0.38,-9.34,-34.91,-47.42
1173434,0.80,0.42,-0.39,-6.10,-32.84,-47.30
1173454,0.78,0.35,-0.38,-5.62,-29.11,-40.22
1173474,0.80,0.33,-0.37,-6.96,-22.22,-30.88
1173494,0.84,0.33,-0.35,-8.00,-13.73,-18.80
1173514,0.86,0.35,-0.34,-7.75,-10.44,-14.22
1173534,0.86,0.36,-0.34,-5.80,-7.63,-11.72
1173554,0.84,0.36,-0.35,-1.65,-3.66,-9.16
1173574,0.83,0.34,-0.37,-0.61,-0.24,-6.04
1173594,0.84,0.32,-0.37,0.06,3.48,-3.66
1173614,0.86,0.32,-0.38,-0.85,5.37,-0.24
1173634,0.87,0.31,-0.39,-1.89,5.62,1.40
1173654,0.87,0.33,-0.39,-2.93,5.31,2.14
1173674,0.87,0.33,-0.39,-3.60,2.20,1.77
1173694,0.86,0.33,-0.39,-3.72,2.50,1.83
1173714,0.86,0.32,-0.39,-4.03,1.95,1.89
1173734,0.87,0.32,-0.39,-4.88,1.10,1.53
1173754,0.87,0.32,-0.39,-5.31,0.43,1.16
1173774,0.87,0.33,-0.38,-5.49,-0.61,1.10
1173794,0.86,0.33,-0.38,-4.82,-1.28,0.98
1173814,0.86,0.33,-0.38,-3.85,-1.16,0.98
1173834,0.86,0.33,-0.37,-3.11,-0.92,0.98
1173854,0.87,0.32,-0.37,-1.89,-0.55,-0.06
1173874,0.88,0.32,-0.37,-1.22,-0.73,-0.73
1173894,0.88,0.32,-0.37,-0.61,-0.98,-1.77
1173914,0.87,0.32,-0.37,0.37,-1.22,-1.71
1173934,0.87,0.32,-0.37,0.92,-0.79,-1.04
1173954,0.87,0.32,-0.37,1.53,-0.06,-0.24
1173974,0.87,0.31,-0.37,1.95,0.73,0.49
1173994,0.87,0.32,-0.37,2.08,0.73,0.49
1174014,0.87,0.32,-0.37,2.14,0.85,0.37
1174034,0.86,0.32,-0.37,1.77,1.46,0.79
1174054,0.86,0.32,-0.37,1.34,2.26,1.46
1174074,0.86,0.32,-0.37,1.10,2.50,2.20
1174094,0.86,0.32,-0.38,0.73,3.05,3.05
1174114,0.87,0.33,-0.38,0.12,3.23,3.23
1174134,0.87,0.33,-0.38,-0.31,3.42,3.54
1174154,0.87,0.33,-0.38,-0.55,2.69,3.11
1174174,0.87,0.34,-0.38,-0.67,2.14,2.56
1174194,0.87,0.34,-0.38,-0.67,1.46,1.95
1174214,0.86,0.34,-0.38,-0.43,1.22,1.40
1174234,0.86,0.34,-0.39,-0.43,1.10,0.92
1174254,0.86,0.34,-0.39,-0.43,1.16,0.73
1174274,0.86,0.34,-0.39,-0.73,1.34,0.92
1174294,0.86,0.34,-0.39,-0.43,1.22,0.73
1174314,0.86,0.34,-0.39,-0.61,1.10,1.10
1174334,0.86,0.34,-0.39,-0.43,0.79,0.79
1174354,0.86,0.34,-0.39,-0.43,0.49,0.37
1174374,0.86,0.34,-0.39,-0.24,0.00,0.00
1174394,0.85,0.34,-0.39,0.61,-0.24,-0.18
1174414,0.85,0.33,-0.38,0.73,0.12,0.37
1174434,0.86,0.33,-0.38,0.85,0.37,0.43
1174454,0.86,0.33,-0.38,0.92,0.55,0.12
1174474,0.87,0.33,-0.38,1.04,0.49,-0.55
1174494,0.87,0.33,-0.38,1.04,0.18,-0.85
1174514,0.86,0.33,-0.38,0.67,-0.06,-0.85
1174534,0.86,0.32,-0.38,0.37,0.00,-0.49
