10,0.89,0.32,-0.27,-0.42,-0.06,-0.06,0.20
6,0.89,0.32,-0.27,-0.42,-0.06,-0.06,0.20
10,0.89,0.32,-0.28,-0.44,-0.07,-0.07,0.21
6,0.89,0.32,-0.29,-0.44,-0.07,-0.07,0.21
7,0.89,0.32,-0.29,-0.44,-0.07,-0.07,0.22
10,0.90,0.31,-0.29,-0.45,-0.07,-0.07,0.23
7,0.91,0.30,-0.29,-0.47,-0.07,-0.08,0.26
6,0.91,0.30,-0.29,-0.47,-0.07,-0.08,0.29
10,0.92,0.31,-0.29,-0.49,-0.09,-0.09,0.33
6,0.92,0.31,-0.29,-0.49,-0.09,-0.09,0.36
10,0.92,0.31,-0.29,-0.50,-0.11,-0.11,0.40
6,0.92,0.33,-0.30,-0.52,-0.14,-0.12,0.45
6,0.92,0.33,-0.30,-0.52,-0.14,-0.12,0.49
10,0.90,0.34,-0.30,-0.53,-0.16,-0.12,0.52
6,0.89,0.34,-0.31,-0.54,-0.16,-0.11,0.54
7,0.89,0.34,-0.31,-0.54,-0.16,-0.11,0.55
11,0.90,0.32,-0.31,-0.53,-0.13,-0.09,0.55
6,0.90,0.32,-0.31,-0.53,-0.13,-0.09,0.55
10,0.93,0.29,-0.30,-0.53,-0.09,-0.08,0.55
6,0.96,0.27,-0.28,-0.53,-0.08,-0.08,0.55
6,0.96,0.27,-0.28,-0.53,-0.08,-0.08,0.54
10,0.96,0.26,-0.28,-0.54,-0.10,-0.08,0.54
6,0.94,0.27,-0.28,-0.56,-0.15,-0.10,0.54
7,0.94,0.27,-0.28,-0.56,-0.15,-0.10,0.55
10,0.90,0.29,-0.29,-0.59,-0.20,-0.13,0.55
7,0.90,0.29,-0.29,-0.59,-0.20,-0.13,0.55
10,0.85,0.30,-0.32,-0.61,-0.21,-0.13,0.54
7,0.84,0.30,-0.33,-0.61,-0.18,-0.11,0.53
6,0.84,0.30,-0.33,-0.61,-0.18,-0.11,0.51
10,0.85,0.29,-0.33,-0.61,-0.11,-0.08,0.49
6,0.89,0.26,-0.32,-0.60,-0.05,-0.06,0.45
7,0.89,0.26,-0.32,-0.60,-0.05,-0.06,0.41
10,0.93,0.26,-0.30,-0.62,-0.02,-0.06,0.37
7,0.95,0.26,-0.29,-0.64,-0.04,-0.06,0.33
6,0.95,0.26,-0.29,-0.64,-0.04,-0.06,0.30
10,0.94,0.25,-0.30,-0.64,-0.07,-0.07,0.27
6,0.94,0.25,-0.30,-0.64,-0.07,-0.07,0.25
10,0.93,0.24,-0.31,-0.65,-0.09,-0.07,0.21
6,0.92,0.24,-0.33,-0.67,-0.11,-0.08,0.18
7,0.92,0.24,-0.33,-0.67,-0.11,-0.08,0.15
10,0.91,0.23,-0.34,-0.69,-0.11,-0.09,0.12
7,0.91,0.23,-0.34,-0.72,-0.10,-0.09,0.10
6,0.91,0.23,-0.34,-0.72,-0.10,-0.09,0.08
10,0.92,0.23,-0.33,-0.74,-0.09,-0.09,0.06
6,0.92,0.23,-0.33,-0.74,-0.09,-0.09,0.05
10,0.93,0.24,-0.33,-0.76,-0.10,-0.09,0.04
6,0.93,0.23,-0.34,-0.78,-0.11,-0.09,0.02
6,0.93,0.23,-0.34,-0.78,-0.11,-0.09,-0.00
10,0.93,0.23,-0.34,-0.80,-0.12,-0.10,-0.02
7,0.94,0.22,-0.33,-0.80,-0.11,-0.11,-0.04
6,0.94,0.22,-0.33,-0.80,-0.11,-0.11,-0.05
10,0.95,0.22,-0.33,-0.82,-0.10,-0.13,-0.05
6,0.95,0.22,-0.33,-0.82,-0.10,-0.13,-0.05
10,0.95,0.19,-0.32,-0.84,-0.12,-0.13,-0.04
7,0.95,0.21,-0.34,-0.85,-0.14,-0.15,-0.03
6,0.95,0.21,-0.34,-0.85,-0.14,-0.15,-0.01
10,0.94,0.19,-0.34,-0.85,-0.15,-0.17,0.02
6,0.93,0.19,-0.35,-0.86,-0.16,-0.20,0.06
7,0.93,0.19,-0.35,-0.86,-0.16,-0.20,0.10
10,0.90,0.18,-0.34,-0.88,-0.17,-0.21,0.14
7,0.90,0.19,-0.35,-0.91,-0.17,-0.23,0.17
6,0.90,0.19,-0.35,-0.91,-0.17,-0.23,0.20
10,0.90,0.19,-0.36,-0.93,-0.16,-0.23,0.21
6,0.90,0.19,-0.36,-0.93,-0.16,-0.23,0.22
10,0.92,0.19,-0.35,-0.93,-0.13,-0.22,0.21
6,0.93,0.17,-0.35,-0.94,-0.11,-0.22,0.20
7,0.93,0.17,-0.35,-0.94,-0.11,-0.22,0.18
11,0.93,0.16,-0.35,-0.95,-0.11,-0.24,0.16
6,0.95,0.15,-0.36,-0.97,-0.13,-0.25,0.13
6,0.95,0.15,-0.36,-0.97,-0.13,-0.25,0.10
10,0.95,0.15,-0.35,-0.99,-0.13,-0.27,0.08
6,0.95,0.13,-0.36,-1.04,-0.15,-0.29,0.05
7,0.95,0.13,-0.36,-1.04,-0.15,-0.29,0.03
10,0.93,0.14,-0.35,-1.06,-0.18,-0.30,0.02
7,0.93,0.14,-0.35,-1.06,-0.18,-0.30,0.02
11,0.94,0.14,-0.37,-1.02,-0.17,-0.31,0.03
6,0.94,0.13,-0.37,-1.03,-0.17,-0.32,0.02
1245,0.83,0.23,-0.51,0.16,-0.04,-0.06,0.03
6,0.85,0.22,-0.49,0.18,-0.02,-0.06,0.07
7,0.85,0.22,-0.49,0.18,-0.02,-0.06,0.10
10,0.86,0.20,-0.47,0.18,-0.03,-0.06,0.09
7,0.87,0.21,-0.47,0.17,-0.06,-0.07,0.05
6,0.87,0.21,-0.47,0.17,-0.06,-0.07,0.03
10,0.85,0.22,-0.49,0.16,-0.09,-0.08,0.01
6,0.85,0.22,-0.49,0.16,-0.09,-0.08,0.01
10,0.83,0.23,-0.49,0.17,-0.11,-0.08,0.01
6,0.82,0.23,-0.49,0.17,-0.11,-0.08,0.02
7,0.82,0.23,-0.49,0.17,-0.11,-0.08,0.04
10,0.81,0.23,-0.50,0.17,-0.10,-0.07,0.05
7,0.82,0.23,-0.50,0.17,-0.09,-0.05,0.05
6,0.82,0.23,-0.50,0.17,-0.09,-0.05,0.04
10,0.82,0.22,-0.49,0.17,-0.08,-0.03,0.03
6,0.82,0.22,-0.49,0.16,-0.08,-0.01,0.03
6,0.82,0.22,-0.49,0.16,-0.08,-0.01,0.02
10,0.82,0.22,-0.48,0.16,-0.08,-0.01,0.01
6,0.82,0.22,-0.48,0.16,-0.08,-0.01,0.02
10,0.82,0.22,-0.49,0.14,-0.08,0.01,0.02
6,0.82,0.23,-0.49,0.13,-0.08,0.03,0.03
7,0.82,0.23,-0.49,0.13,-0.08,0.03,0.05
10,0.82,0.23,-0.50,0.12,-0.07,0.05,0.06
7,0.82,0.23,-0.50,0.12,-0.07,0.05,0.07
10,0.82,0.24,-0.49,0.12,-0.06,0.08,0.09
7,0.82,0.24,-0.49,0.11,-0.05,0.10,0.11
6,0.82,0.24,-0.49,0.11,-0.05,0.10,0.14
10,0.83,0.24,-0.48,0.10,-0.05,0.12,0.16
6,0.83,0.25,-0.48,0.09,-0.04,0.13,0.18
7,0.83,0.25,-0.48,0.09,-0.04,0.13,0.19
10,0.83,0.25,-0.48,0.10,-0.04,0.13,0.20
7,0.84,0.24,-0.49,0.09,-0.03,0.13,0.20
6,0.84,0.24,-0.49,0.09,-0.03,0.13,0.20
10,0.85,0.24,-0.48,0.08,-0.03,0.13,0.19
6,0.85,0.24,-0.48,0.08,-0.03,0.13,0.19
10,0.85,0.24,-0.48,0.07,-0.03,0.13,0.18
6,0.85,0.25,-0.48,0.06,-0.03,0.12,0.16
6,0.85,0.25,-0.48,0.06,-0.03,0.12,0.14
10,0.85,0.26,-0.48,0.06,-0.04,0.11,0.13
6,0.85,0.26,-0.48,0.06,-0.04,0.11,0.11
10,0.85,0.26,-0.48,0.05,-0.04,0.11,0.08
7,0.85,0.26,-0.48,0.04,-0.04,0.10,0.04
6,0.85,0.26,-0.48,0.04,-0.04,0.10,-0.00
10,0.85,0.26,-0.49,0.03,-0.05,0.10,-0.04
6,0.84,0.27,-0.49,0.03,-0.05,0.09,-0.08
6,0.84,0.27,-0.49,0.03,-0.05,0.09,-0.11
10,0.85,0.27,-0.49,0.02,-0.05,0.08,-0.14
7,0.85,0.28,-0.49,0.01,-0.06,0.08,-0.16
6,0.85,0.28,-0.49,0.01,-0.06,0.08,-0.18
10,0.86,0.29,-0.49,0.00,-0.06,0.07,-0.20
6,0.86,0.29,-0.49,0.00,-0.06,0.07,-0.21
10,0.86,0.29,-0.49,0.00,-0.05,0.07,-0.22
6,0.87,0.28,-0.48,0.00,-0.05,0.06,-0.22
7,0.87,0.28,-0.48,0.00,-0.05,0.06,-0.21
11,0.87,0.28,-0.48,0.01,-0.06,0.04,-0.19
6,0.86,0.27,-0.47,0.00,-0.07,0.03,-0.17
6,0.86,0.27,-0.47,0.00,-0.07,0.03,-0.15
10,0.86,0.27,-0.48,-0.00,-0.07,0.01,-0.13
7,0.86,0.27,-0.48,0.00,-0.08,-0.01,-0.11
6,0.86,0.27,-0.48,0.00,-0.08,-0.01,-0.08
10,0.86,0.27,-0.48,-0.01,-0.08,-0.02,-0.05
6,0.86,0.27,-0.48,-0.01,-0.08,-0.02,-0.01
10,0.86,0.27,-0.47,-0.01,-0.09,-0.04,0.02
6,0.87,0.27,-0.47,-0.02,-0.10,-0.06,0.05
7,0.87,0.27,-0.47,-0.02,-0.10,-0.06,0.09
10,0.87,0.27,-0.47,-0.02,-0.11,-0.07,0.11
7,0.86,0.28,-0.47,-0.02,-0.13,-0.07,0.14
