10,0.85,0.09,-0.35,0.06,-0.21,0.11,-1.06
7,0.85,0.09,-0.35,0.09,-0.20,0.14,-1.02
6,0.85,0.09,-0.35,0.09,-0.20,0.14,-0.95
10,0.84,0.08,-0.35,0.11,-0.19,0.16,-0.86
6,0.83,0.08,-0.35,0.12,-0.17,0.18,-0.78
7,0.83,0.08,-0.35,0.12,-0.17,0.18,-0.70
11,0.83,0.07,-0.35,0.12,-0.15,0.20,-0.64
6,0.84,0.08,-0.35,0.13,-0.13,0.22,-0.57
6,0.84,0.08,-0.35,0.13,-0.13,0.22,-0.48
10,0.86,0.08,-0.36,0.13,-0.10,0.24,-0.38
7,0.88,0.09,-0.36,0.12,-0.08,0.26,-0.26
6,0.88,0.09,-0.36,0.12,-0.08,0.26,-0.14
10,0.92,0.11,-0.37,0.12,-0.06,0.27,-0.04
7,0.92,0.11,-0.37,0.12,-0.06,0.27,0.05
10,1.00,0.15,-0.40,0.12,-0.04,0.30,0.12
7,1.11,0.18,-0.42,0.12,-0.00,0.33,0.18
6,1.11,0.18,-0.42,0.12,-0.00,0.33,0.24
10,1.18,0.20,-0.41,0.12,0.03,0.37,0.28
6,1.12,0.18,-0.32,0.11,0.01,0.41,0.30
1249,0.87,0.08,-0.23,0.42,-0.21,-0.20,0.25
6,0.87,0.08,-0.23,0.42,-0.21,-0.20,0.05
10,0.87,0.08,-0.23,0.42,-0.21,-0.20,-0.15
14,0.83,0.04,-0.24,0.42,-0.18,-0.18,-0.23
6,0.83,0.03,-0.24,0.40,-0.14,-0.17,-0.26
7,0.83,0.03,-0.24,0.40,-0.14,-0.17,-0.26
10,0.83,0.03,-0.26,0.37,-0.09,-0.17,-0.27
7,0.84,0.02,-0.26,0.34,-0.04,-0.17,-0.27
6,0.84,0.02,-0.26,0.34,-0.04,-0.17,-0.25
10,0.86,0.01,-0.26,0.32,0.02,-0.18,-0.20
7,0.87,0.00,-0.28,0.30,0.07,-0.19,-0.15
6,0.87,0.00,-0.28,0.30,0.07,-0.19,-0.11
10,0.88,-0.01,-0.28,0.26,0.12,-0.19,-0.12
6,0.88,-0.02,-0.29,0.21,0.16,-0.20,-0.16
7,0.88,-0.02,-0.29,0.21,0.16,-0.20,-0.20
11,0.88,-0.01,-0.30,0.17,0.20,-0.21,-0.23
6,0.88,-0.01,-0.30,0.17,0.20,-0.21,-0.24
10,0.90,-0.01,-0.30,0.13,0.23,-0.21,-0.26
6,0.91,-0.02,-0.31,0.10,0.26,-0.22,-0.28
7,0.91,-0.02,-0.31,0.10,0.26,-0.22,-0.28
11,0.92,-0.02,-0.31,0.06,0.28,-0.23,-0.26
6,0.92,-0.02,-0.33,0.03,0.29,-0.23,-0.22
6,0.92,-0.02,-0.33,0.03,0.29,-0.23,-0.17
10,0.93,-0.02,-0.34,-0.01,0.30,-0.23,-0.11
7,0.94,-0.02,-0.34,-0.04,0.32,-0.22,-0.06
6,0.94,-0.02,-0.34,-0.04,0.32,-0.22,-0.01
10,0.95,-0.02,-0.35,-0.08,0.34,-0.22,0.03
6,0.95,-0.02,-0.35,-0.11,0.35,-0.22,0.08
