304082,0.90,0.29,-0.31,-2.81,6.16,2.32
304102,0.89,0.29,-0.32,-2.20,6.35,2.44
304122,0.89,0.29,-0.32,-2.69,7.57,2.69
304142,0.89,0.28,-0.33,-2.62,8.36,2.75
304162,0.90,0.28,-0.33,-3.11,10.07,3.30
304182,0.91,0.29,-0.34,-2.99,8.91,3.30
304202,0.90,0.29,-0.35,-3.17,10.07,3.42
304222,0.90,0.29,-0.35,-3.11,10.50,3.42
304242,0.89,0.29,-0.35,-2.93,10.01,3.78
304262,0.87,0.29,-0.36,-1.89,10.68,4.82
304282,0.88,0.30,-0.36,-1.46,11.11,5.86
304302,0.86,0.31,-0.37,-0.49,11.78,7.81
304322,0.88,0.32,-0.38,0.55,11.29,8.61
304342,0.86,0.32,-0.39,1.16,9.22,8.30
304362,0.88,0.31,-0.38,1.59,8.30,6.47
304382,0.88,0.32,-0.39,1.89,9.09,5.68
304402,0.87,0.33,-0.39,2.32,6.47,4.76
304422,0.87,0.35,-0.39,4.82,5.74,3.48
304442,0.85,0.39,-0.38,9.22,5.00,2.75
304462,0.81,0.40,-0.38,15.56,6.16,1.40
304482,0.81,0.41,-0.38,25.63,14.04,-3.05
304502,0.79,0.48,-0.37,34.55,20.57,-7.39
304522,0.79,0.48,-0.38,46.75,28.69,-13.31
304542,0.78,0.46,-0.38,62.26,38.15,-22.16
304562,0.80,0.45,-0.40,72.39,44.80,-27.04
304582,0.82,0.41,-0.43,80.57,49.80,-31.37
304602,0.84,0.37,-0.45,87.34,51.82,-36.38
304622,0.87,0.34,-0.45,88.38,49.19,-38.33
304642,0.87,0.33,-0.46,88.93,46.63,-38.57
304662,0.88,0.32,-0.46,88.20,42.24,-35.95
304682,0.87,0.26,-0.46,86.06,37.96,-32.47
304702,0.90,0.21,-0.47,80.75,33.45,-26.55
304722,0.93,0.19,-0.48,67.26,21.67,-15.32
304742,0.96,0.19,-0.47,57.01,12.88,-6.96
304762,0.97,0.21,-0.47,48.03,0.61,1.71
304782,0.96,0.20,-0.46,35.83,-16.60,17.27
304802,0.93,0.17,-0.44,23.74,-26.55,27.10
304822,0.90,0.19,-0.42,8.79,-35.58,35.46
304842,0.91,0.26,-0.38,-10.74,-47.06,45.04
304862,0.88,0.35,-0.35,-20.08,-51.33,50.72
304882,0.85,0.40,-0.34,-25.82,-60.06,54.14
304902,0.80,0.41,-0.31,-29.79,-65.43,59.81
304922,0.77,0.42,-0.31,-30.46,-68.79,62.32
304942,0.75,0.44,-0.29,-34.85,-66.28,63.23
304962,0.73,0.55,-0.25,-39.37,-61.65,60.91
304982,0.73,0.59,-0.22,-39.31,-55.79,56.21
305002,0.72,0.63,-0.20,-35.89,-51.88,50.90
305022,0.72,0.63,-0.18,-30.88,-43.88,40.95
305042,0.71,0.64,-0.17,-28.56,-36.68,33.08
305062,0.71,0.67,-0.15,-26.31,-29.48,25.70
305082,0.71,0.68,-0.15,-21.12,-19.23,15.93
305102,0.71,0.68,-0.15,-17.03,-13.18,10.31
305122,0.72,0.67,-0.16,-12.94,-7.63,5.25
305142,0.74,0.65,-0.18,-8.18,-1.89,-0.37
305162,0.74,0.63,-0.19,-4.88,1.22,-2.69
305182,0.75,0.61,-0.20,-2.99,3.36,-4.03
305202,0.76,0.59,-0.21,-1.59,5.74,-3.91
305222,0.79,0.58,-0.21,-1.16,6.29,-3.11
